node,product,inherent_value
56,8,-0.0
56,9,-0.0
56,10,28.066637470471928
56,11,34.54057109193272
56,12,71.25565430724104
56,13,51.22347863680352
57,1,120.13481275611612
57,2,109.00093338811443
57,3,115.50327502810026
57,4,-0.0
57,5,-0.0
57,6,-0.0
57,7,-0.0
57,8,-0.0
57,9,-0.0
57,10,27.132038969818055
57,11,30.506220261632656
57,12,51.085041729128065
57,13,49.59778308139232
58,1,110.26715455031066
58,2,112.93882465521307
58,3,76.1336326181603
58,4,-0.0
58,5,-0.0
58,6,-0.0
58,7,-0.0
58,8,-0.0
58,9,-0.0
58,10,45.0902109645426
58,11,59.17828049351303
58,12,70.11580943500662
58,13,38.55509478566564
59,1,130.1242685396386
59,2,105.8332773439395
59,3,101.67375874576041
59,4,-0.0
59,5,-0.0
59,6,-0.0
59,7,-0.0
59,8,-0.0
59,9,-0.0
59,10,37.62891391644433
59,11,31.909578666273333
59,12,56.4759879425675
59,13,41.47333876694336
60,1,131.17778929094482
60,2,109.02193305583054
60,3,110.03664409435778
60,4,-0.0
60,5,-0.0
60,6,-0.0
60,7,-0.0
60,8,-0.0
60,9,-0.0
60,10,17.243989382969882
60,11,9.999915701791481
60,12,35.92085101841286
60,13,34.99883565049225
61,1,122.91823511847785
61,2,107.58118952640888
61,3,93.36384415708429
61,4,-0.0
61,5,-0.0
61,6,-0.0
61,7,-0.0
61,8,-0.0
61,9,-0.0
61,10,32.27815936306328
61,11,54.51239069747723
61,12,70.47418583385124
61,13,42.46138039756381
62,1,121.46573617610032
62,2,128.69799156622926
62,3,91.08195358475074
62,4,-0.0
62,5,-0.0
62,6,-0.0
62,7,-0.0
62,8,-0.0
62,9,-0.0
62,10,23.0
62,11,35.449230758191206
62,12,66.94790670874538
62,13,50.80057531153016
63,1,122.11007410432416
63,2,114.61582539025684
63,3,105.9221180674217
63,4,-0.0
63,5,-0.0
63,6,-0.0
63,7,-0.0
63,8,-0.0
63,9,-0.0
63,10,25.6188489457019
63,11,33.183884513976246
63,12,59.26652037572605
63,13,55.21267508353474
64,1,107.88781469821099
64,2,98.3759262177036
64,3,75.80000241549463
64,4,-0.0
64,5,-0.0
64,6,-0.0
64,7,-0.0
64,8,-0.0
64,9,-0.0
64,10,31.82006991815463
64,11,48.858362736304564
64,12,48.253935797015615
64,13,48.9120204996582
65,1,125.44166857894838
65,2,112.43634095503944
65,3,106.465099124848
65,4,-0.0
65,5,-0.0
65,6,-0.0
65,7,-0.0
65,8,-0.0
65,9,-0.0
65,10,3.1247854538250195
65,11,8.546565068568327
65,12,31.528175431210116
65,13,39.13861745445996
66,1,113.53672751319067
66,2,116.20839761809307
66,3,71.37091921448996
66,4,-0.0
66,5,-0.0
66,6,-0.0
66,7,-0.0
66,8,-0.0
66,9,-0.0
66,10,39.31717094743326
66,11,47.6241865402998
66,12,73.38538239788663
66,13,36.93946557665319
67,1,121.23774783445481
67,2,111.37148562318288
67,3,112.3861966617101
67,4,-0.0
67,5,-0.0
67,6,-0.0
67,7,-0.0
67,8,-0.0
67,9,-0.0
67,10,17.16329997076975
67,11,18.027784923286486
67,12,37.980761768934926
67,13,37.05874640101432
68,1,118.5654049922164
68,2,105.7093647006964
68,3,108.37672688314453
68,4,-0.0
68,5,-0.0
68,6,-0.0
68,7,-0.0
68,8,-0.0
68,9,-0.0
68,10,11.54203294732384
68,11,10.98109109208006
68,12,34.53937049095833
68,13,38.151744987345054
69,1,122.93105411600776
69,2,106.11473840560112
69,3,105.88698357655527
69,4,-0.0
69,5,-0.0
69,6,-0.0
69,7,-0.0
69,8,-0.0
69,9,-0.0
69,10,27.85819940504842
69,11,33.0
69,12,58.459476644257784
69,13,47.24092781124483
70,1,130.794868295423
70,2,107.42942123736972
70,3,112.2140244260627
70,4,-0.0
70,5,-0.0
70,6,-0.0
70,7,-0.0
70,8,-0.0
70,9,-0.0
70,10,25.364441508778352
70,11,32.19465157639782
70,12,59.069765789184416
70,13,58.14775042126381
71,1,120.24712195410014
71,2,112.29631195965615
71,3,113.31102299818339
71,4,-0.0
71,5,-0.0
71,6,-0.0
71,7,-0.0
71,8,-0.0
