node,product,inherent_value
19,3,-0.0
19,4,-0.0
19,5,-0.0
19,6,-0.0
19,7,-0.0
19,8,-0.0
19,9,-0.0
19,10,25.219806759207806
19,11,-0.0
19,12,-0.0
19,13,-0.0
20,1,60.494901353054516
20,2,27.87048375615062
20,3,-0.0
20,4,-0.0
20,5,-0.0
20,6,-0.0
20,7,-0.0
20,8,-0.0
20,9,-0.0
20,10,-0.0
20,11,-0.0
20,12,-0.0
20,13,-0.0
21,1,48.864048215310746
21,2,31.185575346814083
21,3,-0.0
21,4,-0.0
21,5,-0.0
21,6,-0.0
21,7,-0.0
21,8,-0.0
21,9,-0.0
21,10,34.68344267888643
21,11,-0.0
21,12,-0.0
21,13,-0.0
22,1,60.37566293142039
22,2,26.821474354283993
22,3,-0.0
22,4,-0.0
22,5,-0.0
22,6,-0.0
22,7,-0.0
22,8,-0.0
22,9,-0.0
22,10,-0.0
22,11,-0.0
22,12,-0.0
22,13,-0.0
23,1,59.41647274612541
23,2,21.46599057916251
23,3,-0.0
23,4,-0.0
23,5,-0.0
23,6,-0.0
23,7,-0.0
23,8,-0.0
23,9,-0.0
23,10,-0.0
23,11,-0.0
23,12,-0.0
23,13,-0.0
24,1,60.06278737720018
24,2,32.69841424356995
24,3,-0.0
24,4,-0.0
24,5,-0.0
24,6,-0.0
24,7,-0.0
24,8,-0.0
24,9,-0.0
24,10,-0.0
24,11,-0.0
24,12,-0.0
24,13,-0.0
25,1,64.05777995959879
25,2,27.9649550380231
25,3,-0.0
25,4,-0.0
25,5,-0.0
25,6,-0.0
25,7,-0.0
25,8,-0.0
25,9,-0.0
25,10,-0.0
25,11,-0.0
25,12,-0.0
25,13,-0.0
26,1,37.76996682963131
26,2,33.30187840448716
26,3,-0.0
26,4,-0.0
26,5,-0.0
26,6,-0.0
26,7,-0.0
26,8,-0.0
26,9,-0.0
26,10,23.0
26,11,-0.0
26,12,-0.0
26,13,-0.0
27,1,69.81292534832737
27,2,54.74767541149444
27,3,-0.0
27,4,-0.0
27,5,-0.0
27,6,-0.0
27,7,-0.0
27,8,-0.0
27,9,-0.0
27,10,11.72430159865888
27,11,-0.0
27,12,-0.0
27,13,-0.0
28,1,65.15346184904035
28,2,21.753982839064737
28,3,-0.0
28,4,-0.0
28,5,-0.0
28,6,-0.0
28,7,-0.0
28,8,-0.0
28,9,-0.0
28,10,-0.0
28,11,-0.0
28,12,-0.0
28,13,-0.0
29,1,55.32243417688677
29,2,47.32771795434452
29,3,-0.0
29,4,-0.0
29,5,-0.0
29,6,-0.0
29,7,-0.0
29,8,-0.0
29,9,-0.0
29,10,4.30434414150896
29,11,-0.0
29,12,-0.0
29,13,-0.0
30,1,50.069275091533186
30,2,5.248499792903511
30,3,-0.0
30,4,-0.0
30,5,-0.0
30,6,-0.0
30,7,-0.0
30,8,-0.0
30,9,-0.0
30,10,-0.0
30,11,-0.0
30,12,-0.0
30,13,-0.0
31,1,67.90335812735132
31,2,20.244470864989818
31,3,-0.0
31,4,-0.0
