node,product,inherent_value
52,9,-0.0
52,10,-0.0
52,11,-0.0
52,12,-0.0
52,13,-0.0
53,1,39.99952275168939
53,2,-0.0
53,3,-0.0
53,4,-0.0
53,5,-0.0
53,6,-0.0
53,7,29.168734812658627
53,8,-0.0
53,9,-0.0
53,10,-0.0
53,11,-0.0
53,12,-0.0
53,13,-0.0
54,1,57.137418394821964
54,2,-0.0
54,3,-0.0
54,4,-0.0
54,5,-0.0
54,6,-0.0
54,7,15.214078710464229
54,8,-0.0
54,9,-0.0
54,10,-0.0
54,11,-0.0
54,12,-0.0
54,13,-0.0
55,1,46.85817545011936
55,2,-0.0
55,3,-0.0
55,4,-0.0
55,5,-0.0
55,6,-0.0
55,7,51.0
55,8,-0.0
55,9,-0.0
55,10,-0.0
55,11,-0.0
55,12,-0.0
55,13,-0.0
56,1,59.41607329284329
56,2,-0.0
56,3,-0.0
56,4,-0.0
56,5,-0.0
56,6,-0.0
56,7,33.91898607405838
56,8,-0.0
56,9,-0.0
56,10,-0.0
56,11,-0.0
56,12,-0.0
56,13,-0.0
57,1,44.629307395082485
57,2,-0.0
57,3,-0.0
57,4,-0.0
57,5,-0.0
57,6,-0.0
57,7,28.798613495376927
57,8,-0.0
57,9,-0.0
57,10,-0.0
57,11,-0.0
57,12,-0.0
57,13,-0.0
58,1,44.3659444169595
58,2,-0.0
58,3,-0.0
58,4,-0.0
58,5,-0.0
58,6,-0.0
58,7,40.45621315568254
58,8,-0.0
58,9,-0.0
58,10,-0.0
58,11,-0.0
58,12,-0.0
58,13,-0.0
59,1,47.95061347993585
59,2,-0.0
59,3,-0.0
59,4,-0.0
59,5,-0.0
59,6,-0.0
59,7,45.2900358632699
59,8,-0.0
59,9,-0.0
59,10,-0.0
59,11,-0.0
59,12,-0.0
59,13,-0.0
60,1,57.7320643155362
60,2,-0.0
60,3,-0.0
60,4,-0.0
60,5,-0.0
60,6,-0.0
60,7,25.309514670597935
60,8,-0.0
60,9,-0.0
60,10,-0.0
60,11,-0.0
60,12,-0.0
60,13,-0.0
61,1,43.195773300950535
61,2,-0.0
61,3,-0.0
61,4,-0.0
61,5,-0.0
61,6,-0.0
61,7,51.36360037667346
61,8,-0.0
61,9,-0.0
61,10,-0.0
61,11,-0.0
61,12,-0.0
61,13,-0.0
62,1,49.5
62,2,-0.0
62,3,-0.0
62,4,-0.0
62,5,-0.0
