node,product,inherent_value
20,27,296.1961997531331
21,27,316.6823993180638
22,27,295.66781277385763
23,27,295.2725575209647
24,27,300.57245164156967
25,27,295.26675825729404
26,27,324.58554291720765
27,27,304.7383642037501
28,27,290.1903132106486
29,27,304.4024645709206
30,27,296.197865018246
31,27,303.28580402288515
32,27,304.4532229376807
33,27,298.70955746966484
34,27,313.40806968101225
35,27,315.1615594758514
36,27,303.65539384325655
37,27,307.99764737499817
38,27,314.2126985993698
39,27,301.9996493453513
40,27,310.7530821269515
41,27,296.7477609089384
42,27,306.494926371841
43,27,310.8926627531602
44,27,318.0192318435852
45,27,301.9946313341162
46,27,300.48763055543424
47,27,306.7736276377221
48,27,306.7200012407754
49,27,316.7649916198729
50,27,307.506602836296
51,27,315.77542591533563
52,27,291.9309203941948
53,27,302.6365150938859
54,27,288.30717419457466
55,27,318.6704798273566
56,27,309.4124696802443
57,27,300.16729661740965
58,27,322.0952120687394
59,27,305.37805708549297
60,27,296.33478832231026
61,27,315.78625089203996
62,27,311.80382438863177
63,27,305.7083226125494
64,27,320.8552044931207
65,27,288.30783612198127
66,27,320.9673495642943
67,27,298.54593633322787
68,27,295.2873942093684
69,27,306.48538128537496
70,27,300.37950765392776
71,27,302.846495109391
72,27,308.51566531158767
