subclass_name,resource,fips,county,state,usdaregion,"County Square Miles",scenario_name,prod_source,price_offered,production_total,production_unit,production_energy_content,energy_content_unit,total_prod_density_dtpersqmi
"Other wet waste","Manure, beef",55067,"Langlade County",WI,"Lake States",887.79,"mature-market medium",wastes,33.52,166.00,dt,2158000000,BTU,0.19
"Other wet waste","Manure, beef",55067,"Langlade County",WI,"Lake States",887.79,near-term,wastes,33.52,176.00,dt,2288000000,BTU,0.20
"Other wet waste","Manure, beef",55071,"Manitowoc County",WI,"Lake States",594.62,Emerging,wastes,59.61,2509.00,dt,32617000000,BTU,4.22
"Other wet waste","Manure, beef",55071,"Manitowoc County",WI,"Lake States",594.62,"mature-market high",wastes,59.61,2509.00,dt,32617000000,BTU,4.22
"Other wet waste","Manure, beef",55071,"Manitowoc County",WI,"Lake States",594.62,"mature-market low",wastes,33.52,2509.00,dt,32617000000,BTU,4.22
"Other wet waste","Manure, beef",55071,"Manitowoc County",WI,"Lake States",594.62,"mature-market medium",wastes,33.52,2509.00,dt,32617000000,BTU,4.22
"Other wet waste","Manure, beef",55071,"Manitowoc County",WI,"Lake States",594.62,near-term,wastes,33.52,2662.00,dt,34606000000,BTU,4.48
"Other wet waste","Manure, beef",55073,"Marathon County",WI,"Lake States",1576.33,Emerging,wastes,59.61,2422.00,dt,31486000000,BTU,1.54
"Other wet waste","Manure, beef",55073,"Marathon County",WI,"Lake States",1576.33,"mature-market high",wastes,59.61,2422.00,dt,31486000000,BTU,1.54
"Other wet waste","Manure, beef",55073,"Marathon County",WI,"Lake States",1576.33,"mature-market low",wastes,33.52,2422.00,dt,31486000000,BTU,1.54
"Other wet waste","Manure, beef",55073,"Marathon County",WI,"Lake States",1576.33,"mature-market medium",wastes,33.52,2422.00,dt,31486000000,BTU,1.54
"Other wet waste","Manure, beef",55073,"Marathon County",WI,"Lake States",1576.33,near-term,wastes,33.52,2570.00,dt,33410000000,BTU,1.63
"Other wet waste","Manure, beef",55075,"Marinette County",WI,"Lake States",1429.25,Emerging,wastes,59.61,2462.00,dt,32006000000,BTU,1.72
"Other wet waste","Manure, beef",55075,"Marinette County",WI,"Lake States",1429.25,"mature-market high",wastes,59.61,2462.00,dt,32006000000,BTU,1.72
"Other wet waste","Manure, beef",55075,"Marinette County",WI,"Lake States",1429.25,"mature-market low",wastes,33.52,2462.00,dt,32006000000,BTU,1.72
"Other wet waste","Manure, beef",55075,"Marinette County",WI,"Lake States",1429.25,"mature-market medium",wastes,33.52,2462.00,dt,32006000000,BTU,1.72
"Other wet waste","Manure, beef",55075,"Marinette County",WI,"Lake States",1429.25,near-term,wastes,33.52,2612.00,dt,33956000000,BTU,1.83
"Other wet waste","Manure, beef",55077,"Marquette County",WI,"Lake States",464.47,Emerging,wastes,59.61,238.00,dt,3094000000,BTU,0.51
"Other wet waste","Manure, beef",55077,"Marquette County",WI,"Lake States",464.47,"mature-market high",wastes,59.61,238.00,dt,3094000000,BTU,0.51
"Other wet waste","Manure, beef",55077,"Marquette County",WI,"Lake States",464.47,"mature-market low",wastes,33.52,238.00,dt,3094000000,BTU,0.51
"Other wet waste","Manure, beef",55077,"Marquette County",WI,"Lake States",464.47,"mature-market medium",wastes,33.52,238.00,dt,3094000000,BTU,0.51
"Other wet waste","Manure, beef",55077,"Marquette County",WI,"Lake States",464.47,near-term,wastes,33.52,252.00,dt,3276000000,BTU,0.54
"Other wet waste","Manure, beef",55083,"Oconto County",WI,"Lake States",1016.31,Emerging,wastes,59.61,1746.00,dt,22698000000,BTU,1.72
"Other wet waste","Manure, beef",55083,"Oconto County",WI,"Lake States",1016.31,"mature-market high",wastes,59.61,1746.00,dt,22698000000,BTU,1.72
"Other wet waste","Manure, beef",55083,"Oconto County",WI,"Lake States",1016.31,"mature-market low",wastes,33.52,1746.00,dt,22698000000,BTU,1.72
"Other wet waste","Manure, beef",55083,"Oconto County",WI,"Lake States",1016.31,"mature-market medium",wastes,33.52,1746.00,dt,22698000000,BTU,1.72
"Other wet waste","Manure, beef",55083,"Oconto County",WI,"Lake States",1016.31,near-term,wastes,33.52,1853.00,dt,24089000000,BTU,1.82
"Other wet waste","Manure, beef",55087,"Outagamie County",WI,"Lake States",644.61,Emerging,wastes,59.61,2403.00,dt,31239000000,BTU,3.73
"Other wet waste","Manure, beef",55087,"Outagamie County",WI,"Lake States",644.61,"mature-market high",wastes,59.61,2403.00,dt,31239000000,BTU,3.73
"Other wet waste","Manure, beef",55087,"Outagamie County",WI,"Lake States",644.61,"mature-market low",wastes,33.52,2403.00,dt,31239000000,BTU,3.73
"Other wet waste","Manure, beef",55087,"Outagamie County",WI,"Lake States",644.61,"mature-market medium",wastes,33.52,2403.00,dt,31239000000,BTU,3.73
"Other wet waste","Manure, beef",55087,"Outagamie County",WI,"Lake States",644.61,near-term,wastes,33.52,2550.00,dt,33150000000,BTU,3.96
"Other wet waste","Manure, beef",55089,"Ozaukee County",WI,"Lake States",235.28,Emerging,wastes,59.61,110.00,dt,1430000000,BTU,0.47
"Other wet waste","Manure, beef",55089,"Ozaukee County",WI,"Lake States",235.28,"mature-market high",wastes,59.61,110.00,dt,1430000000,BTU,0.47
"Other wet waste","Manure, beef",55089,"Ozaukee County",WI,"Lake States",235.28,"mature-market low",wastes,33.52,110.00,dt,1430000000,BTU,0.47
"Other wet waste","Manure, beef",55089,"Ozaukee County",WI,"Lake States",235.28,"mature-market medium",wastes,33.52,110.00,dt,1430000000,BTU,0.47
"Other wet waste","Manure, beef",55089,"Ozaukee County",WI,"Lake States",235.28,near-term,wastes,33.52,117.00,dt,1521000000,BTU,0.50
"Other wet waste","Manure, beef",55091,"Pepin County",WI,"Lake States",248.7,Emerging,wastes,59.61,3664.00,dt,47632000000,BTU,14.73
"Other wet waste","Manure, beef",55091,"Pepin County",WI,"Lake States",248.7,"mature-market high",wastes,59.61,3664.00,dt,47632000000,BTU,14.73
"Other wet waste","Manure, beef",55091,"Pepin County",WI,"Lake States",248.7,"mature-market low",wastes,33.52,3664.00,dt,47632000000,BTU,14.73
"Other wet waste","Manure, beef",55091,"Pepin County",WI,"Lake States",248.7,"mature-market medium",wastes,33.52,3664.00,dt,47632000000,BTU,14.73
"Other wet waste","Manure, beef",55091,"Pepin County",WI,"Lake States",248.7,near-term,wastes,33.52,3888.00,dt,50544000000,BTU,15.63
"Other wet waste","Manure, beef",55093,"Pierce County",WI,"Lake States",592.73,Emerging,wastes,59.61,142.00,dt,1846000000,BTU,0.24
"Other wet waste","Manure, beef",55093,"Pierce County",WI,"Lake States",592.73,"mature-market high",wastes,59.61,142.00,dt,1846000000,BTU,0.24
"Other wet waste","Manure, beef",55093,"Pierce County",WI,"Lake States",592.73,"mature-market low",wastes,33.52,142.00,dt,1846000000,BTU,0.24
"Other wet waste","Manure, beef",55093,"Pierce County",WI,"Lake States",592.73,"mature-market medium",wastes,33.52,142.00,dt,1846000000,BTU,0.24
"Other wet waste","Manure, beef",55093,"Pierce County",WI,"Lake States",592.73,near-term,wastes,33.52,151.00,dt,1963000000,BTU,0.25
"Other wet waste","Manure, beef",55095,"Polk County",WI,"Lake States",956.41,Emerging,wastes,59.61,142.00,dt,1846000000,BTU,0.15
"Other wet waste","Manure, beef",55095,"Polk County",WI,"Lake States",956.41,"mature-market high",wastes,59.61,142.00,dt,1846000000,BTU,0.15
"Other wet waste","Manure, beef",55095,"Polk County",WI,"Lake States",956.41,"mature-market low",wastes,33.52,142.00,dt,1846000000,BTU,0.15
"Other wet waste","Manure, beef",55095,"Polk County",WI,"Lake States",956.41,"mature-market medium",wastes,33.52,142.00,dt,1846000000,BTU,0.15
"Other wet waste","Manure, beef",55095,"Polk County",WI,"Lake States",956.41,near-term,wastes,33.52,151.00,dt,1963000000,BTU,0.16
"Other wet waste","Manure, beef",55097,"Portage County",WI,"Lake States",822.82,Emerging,wastes,59.61,1428.00,dt,18564000000,BTU,1.74
"Other wet waste","Manure, beef",55097,"Portage County",WI,"Lake States",822.82,"mature-market high",wastes,59.61,1428.00,dt,18564000000,BTU,1.74
"Other wet waste","Manure, beef",55097,"Portage County",WI,"Lake States",822.82,"mature-market low",wastes,33.52,1428.00,dt,18564000000,BTU,1.74
"Other wet waste","Manure, beef",55097,"Portage County",WI,"Lake States",822.82,"mature-market medium",wastes,33.52,1428.00,dt,18564000000,BTU,1.74
"Other wet waste","Manure, beef",55097,"Portage County",WI,"Lake States",822.82,near-term,wastes,33.52,1515.00,dt,19695000000,BTU,1.84
"Other wet waste","Manure, beef",55099,"Price County",WI,"Lake States",1278.04,Emerging,wastes,59.61,156.00,dt,2028000000,BTU,0.12
"Other wet waste","Manure, beef",55099,"Price County",WI,"Lake States",1278.04,"mature-market high",wastes,59.61,156.00,dt,2028000000,BTU,0.12
"Other wet waste","Manure, beef",55099,"Price County",WI,"Lake States",1278.04,"mature-market low",wastes,33.52,156.00,dt,2028000000,BTU,0.12
"Other wet waste","Manure, beef",55099,"Price County",WI,"Lake States",1278.04,"mature-market medium",wastes,33.52,156.00,dt,2028000000,BTU,0.12
"Other wet waste","Manure, beef",55099,"Price County",WI,"Lake States",1278.04,near-term,wastes,33.52,165.00,dt,2145000000,BTU,0.13
"Other wet waste","Manure, beef",55103,"Richland County",WI,"Lake States",589.3,Emerging,wastes,59.61,302.00,dt,3926000000,BTU,0.51
"Other wet waste","Manure, beef",55103,"Richland County",WI,"Lake States",589.3,"mature-market high",wastes,59.61,302.00,dt,3926000000,BTU,0.51
"Other wet waste","Manure, beef",55103,"Richland County",WI,"Lake States",589.3,"mature-market low",wastes,33.52,302.00,dt,3926000000,BTU,0.51
"Other wet waste","Manure, beef",55103,"Richland County",WI,"Lake States",589.3,"mature-market medium",wastes,33.52,302.00,dt,3926000000,BTU,0.51
"Other wet waste","Manure, beef",55103,"Richland County",WI,"Lake States",589.3,near-term,wastes,33.52,320.00,dt,4160000000,BTU,0.54
"Other wet waste","Manure, beef",55105,"Rock County",WI,"Lake States",726.16,Emerging,wastes,59.61,1174.00,dt,15262000000,BTU,1.62
"Other wet waste","Manure, beef",55105,"Rock County",WI,"Lake States",726.16,"mature-market high",wastes,59.61,1174.00,dt,15262000000,BTU,1.62
"Other wet waste","Manure, beef",55105,"Rock County",WI,"Lake States",726.16,"mature-market low",wastes,33.52,1174.00,dt,15262000000,BTU,1.62
"Other wet waste","Manure, beef",55105,"Rock County",WI,"Lake States",726.16,"mature-market medium",wastes,33.52,1174.00,dt,15262000000,BTU,1.62
"Other wet waste","Manure, beef",55105,"Rock County",WI,"Lake States",726.16,near-term,wastes,33.52,1246.00,dt,16198000000,BTU,1.72
"Other wet waste","Manure, beef",55109,"St. Croix County",WI,"Lake States",735.19,Emerging,wastes,59.61,309.00,dt,4017000000,BTU,0.42
"Other wet waste","Manure, beef",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market high",wastes,59.61,309.00,dt,4017000000,BTU,0.42
"Other wet waste","Manure, beef",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market low",wastes,33.52,309.00,dt,4017000000,BTU,0.42
"Other wet waste","Manure, beef",55109,"St. Croix County",WI,"Lake States",735.19,"mature-market medium",wastes,33.52,309.00,dt,4017000000,BTU,0.42
"Other wet waste","Manure, beef",55109,"St. Croix County",WI,"Lake States",735.19,near-term,wastes,33.52,328.00,dt,4264000000,BTU,0.45
"Other wet waste","Manure, beef",55111,"Sauk County",WI,"Lake States",849.19,Emerging,wastes,59.61,1110.00,dt,14430000000,BTU,1.31
"Other wet waste","Manure, beef",55111,"Sauk County",WI,"Lake States",849.19,"mature-market high",wastes,59.61,1110.00,dt,14430000000,BTU,1.31
"Other wet waste","Manure, beef",55111,"Sauk County",WI,"Lake States",849.19,"mature-market low",wastes,33.52,1110.00,dt,14430000000,BTU,1.31
"Other wet waste","Manure, beef",55111,"Sauk County",WI,"Lake States",849.19,"mature-market medium",wastes,33.52,1110.00,dt,14430000000,BTU,1.31
"Other wet waste","Manure, beef",55111,"Sauk County",WI,"Lake States",849.19,near-term,wastes,33.52,1178.00,dt,15314000000,BTU,1.39
"Other wet waste","Manure, beef",55113,"Sawyer County",WI,"Lake States",1350.24,Emerging,wastes,59.61,278.00,dt,3614000000,BTU,0.21
"Other wet waste","Manure, beef",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market high",wastes,59.61,278.00,dt,3614000000,BTU,0.21
"Other wet waste","Manure, beef",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market low",wastes,33.52,278.00,dt,3614000000,BTU,0.21
"Other wet waste","Manure, beef",55113,"Sawyer County",WI,"Lake States",1350.24,"mature-market medium",wastes,33.52,278.00,dt,3614000000,BTU,0.21
"Other wet waste","Manure, beef",55113,"Sawyer County",WI,"Lake States",1350.24,near-term,wastes,33.52,295.00,dt,3835000000,BTU,0.22
"Other wet waste","Manure, beef",55115,"Shawano County",WI,"Lake States",909.4,Emerging,wastes,59.61,1035.00,dt,13455000000,BTU,1.14
"Other wet waste","Manure, beef",55115,"Shawano County",WI,"Lake States",909.4,"mature-market high",wastes,59.61,1035.00,dt,13455000000,BTU,1.14
"Other wet waste","Manure, beef",55115,"Shawano County",WI,"Lake States",909.4,"mature-market low",wastes,33.52,1035.00,dt,13455000000,BTU,1.14
"Other wet waste","Manure, beef",55115,"Shawano County",WI,"Lake States",909.4,"mature-market medium",wastes,33.52,1035.00,dt,13455000000,BTU,1.14
"Other wet waste","Manure, beef",55115,"Shawano County",WI,"Lake States",909.4,near-term,wastes,33.52,1098.00,dt,14274000000,BTU,1.21
"Other wet waste","Manure, beef",55117,"Sheboygan County",WI,"Lake States",517.64,Emerging,wastes,59.61,1752.00,dt,22776000000,BTU,3.38
"Other wet waste","Manure, beef",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market high",wastes,59.61,1752.00,dt,22776000000,BTU,3.38
"Other wet waste","Manure, beef",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market low",wastes,33.52,1752.00,dt,22776000000,BTU,3.38
"Other wet waste","Manure, beef",55117,"Sheboygan County",WI,"Lake States",517.64,"mature-market medium",wastes,33.52,1752.00,dt,22776000000,BTU,3.38
"Other wet waste","Manure, beef",55117,"Sheboygan County",WI,"Lake States",517.64,near-term,wastes,33.52,1859.00,dt,24167000000,BTU,3.59
"Other wet waste","Manure, beef",55121,"Trempealeau County",WI,"Lake States",741.98,Emerging,wastes,59.61,587.00,dt,7631000000,BTU,0.79
"Other wet waste","Manure, beef",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market high",wastes,59.61,587.00,dt,7631000000,BTU,0.79
"Other wet waste","Manure, beef",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market low",wastes,33.52,587.00,dt,7631000000,BTU,0.79
"Other wet waste","Manure, beef",55121,"Trempealeau County",WI,"Lake States",741.98,"mature-market medium",wastes,33.52,587.00,dt,7631000000,BTU,0.79
"Other wet waste","Manure, beef",55121,"Trempealeau County",WI,"Lake States",741.98,near-term,wastes,33.52,623.00,dt,8099000000,BTU,0.84
"Other wet waste","Manure, beef",55123,"Vernon County",WI,"Lake States",816.38,Emerging,wastes,59.61,72.00,dt,936000000,BTU,0.09
"Other wet waste","Manure, beef",55123,"Vernon County",WI,"Lake States",816.38,"mature-market high",wastes,59.61,72.00,dt,936000000,BTU,0.09
"Other wet waste","Manure, beef",55123,"Vernon County",WI,"Lake States",816.38,"mature-market low",wastes,33.52,72.00,dt,936000000,BTU,0.09
"Other wet waste","Manure, beef",55123,"Vernon County",WI,"Lake States",816.38,"mature-market medium",wastes,33.52,72.00,dt,936000000,BTU,0.09
"Other wet waste","Manure, beef",55123,"Vernon County",WI,"Lake States",816.38,near-term,wastes,33.52,76.00,dt,988000000,BTU,0.09
"Other wet waste","Manure, beef",55127,"Walworth County",WI,"Lake States",576.6,Emerging,wastes,59.61,502.00,dt,6526000000,BTU,0.87
"Other wet waste","Manure, beef",55127,"Walworth County",WI,"Lake States",576.6,"mature-market high",wastes,59.61,502.00,dt,6526000000,BTU,0.87
"Other wet waste","Manure, beef",55127,"Walworth County",WI,"Lake States",576.6,"mature-market low",wastes,33.52,502.00,dt,6526000000,BTU,0.87
"Other wet waste","Manure, beef",55127,"Walworth County",WI,"Lake States",576.6,"mature-market medium",wastes,33.52,502.00,dt,6526000000,BTU,0.87
"Other wet waste","Manure, beef",55127,"Walworth County",WI,"Lake States",576.6,near-term,wastes,33.52,533.00,dt,6929000000,BTU,0.92
"Other wet waste","Manure, beef",55129,"Washburn County",WI,"Lake States",853.32,Emerging,wastes,59.61,230.00,dt,2990000000,BTU,0.27
"Other wet waste","Manure, beef",55129,"Washburn County",WI,"Lake States",853.32,"mature-market high",wastes,59.61,230.00,dt,2990000000,BTU,0.27
"Other wet waste","Manure, beef",55129,"Washburn County",WI,"Lake States",853.32,"mature-market low",wastes,33.52,230.00,dt,2990000000,BTU,0.27
"Other wet waste","Manure, beef",55129,"Washburn County",WI,"Lake States",853.32,"mature-market medium",wastes,33.52,230.00,dt,2990000000,BTU,0.27
"Other wet waste","Manure, beef",55129,"Washburn County",WI,"Lake States",853.32,near-term,wastes,33.52,244.00,dt,3172000000,BTU,0.29
"Other wet waste","Manure, beef",55131,"Washington County",WI,"Lake States",435.66,Emerging,wastes,59.61,1623.00,dt,21099000000,BTU,3.73
"Other wet waste","Manure, beef",55131,"Washington County",WI,"Lake States",435.66,"mature-market high",wastes,59.61,1623.00,dt,21099000000,BTU,3.73
"Other wet waste","Manure, beef",55131,"Washington County",WI,"Lake States",435.66,"mature-market low",wastes,33.52,1623.00,dt,21099000000,BTU,3.73
"Other wet waste","Manure, beef",55131,"Washington County",WI,"Lake States",435.66,"mature-market medium",wastes,33.52,1623.00,dt,21099000000,BTU,3.73
"Other wet waste","Manure, beef",55131,"Washington County",WI,"Lake States",435.66,near-term,wastes,33.52,1722.00,dt,22386000000,BTU,3.95
"Other wet waste","Manure, beef",55135,"Waupaca County",WI,"Lake States",765.17,Emerging,wastes,59.61,615.00,dt,7995000000,BTU,0.80
"Other wet waste","Manure, beef",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market high",wastes,59.61,615.00,dt,7995000000,BTU,0.80
"Other wet waste","Manure, beef",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market low",wastes,33.52,615.00,dt,7995000000,BTU,0.80
"Other wet waste","Manure, beef",55135,"Waupaca County",WI,"Lake States",765.17,"mature-market medium",wastes,33.52,615.00,dt,7995000000,BTU,0.80
"Other wet waste","Manure, beef",55135,"Waupaca County",WI,"Lake States",765.17,near-term,wastes,33.52,653.00,dt,8489000000,BTU,0.85
"Other wet waste","Manure, beef",55139,"Winnebago County",WI,"Lake States",578.57,Emerging,wastes,59.61,258.00,dt,3354000000,BTU,0.45
"Other wet waste","Manure, beef",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market high",wastes,59.61,258.00,dt,3354000000,BTU,0.45
"Other wet waste","Manure, beef",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market low",wastes,33.52,258.00,dt,3354000000,BTU,0.45
"Other wet waste","Manure, beef",55139,"Winnebago County",WI,"Lake States",578.57,"mature-market medium",wastes,33.52,258.00,dt,3354000000,BTU,0.45
"Other wet waste","Manure, beef",55139,"Winnebago County",WI,"Lake States",578.57,near-term,wastes,33.52,274.00,dt,3562000000,BTU,0.47
"Other wet waste","Manure, beef",55141,"Wood County",WI,"Lake States",809.25,Emerging,wastes,59.61,260.00,dt,3380000000,BTU,0.32
"Other wet waste","Manure, beef",55141,"Wood County",WI,"Lake States",809.25,"mature-market high",wastes,59.61,260.00,dt,3380000000,BTU,0.32
"Other wet waste","Manure, beef",55141,"Wood County",WI,"Lake States",809.25,"mature-market low",wastes,33.52,260.00,dt,3380000000,BTU,0.32
"Other wet waste","Manure, beef",55141,"Wood County",WI,"Lake States",809.25,"mature-market medium",wastes,33.52,260.00,dt,3380000000,BTU,0.32
"Other wet waste","Manure, beef",55141,"Wood County",WI,"Lake States",809.25,near-term,wastes,33.52,276.00,dt,3588000000,BTU,0.34
"Other wet waste","Manure, dairy",55001,"Adams County",WI,"Lake States",687.48,Emerging,wastes,36.68,28556.00,dt,371228000000,BTU,41.54
"Other wet waste","Manure, dairy",55001,"Adams County",WI,"Lake States",687.48,"mature-market high",wastes,36.68,28556.00,dt,371228000000,BTU,41.54
"Other wet waste","Manure, dairy",55001,"Adams County",WI,"Lake States",687.48,"mature-market low",wastes,20.63,28556.00,dt,371228000000,BTU,41.54
"Other wet waste","Manure, dairy",55001,"Adams County",WI,"Lake States",687.48,"mature-market medium",wastes,20.63,28556.00,dt,371228000000,BTU,41.54
"Other wet waste","Manure, dairy",55001,"Adams County",WI,"Lake States",687.48,near-term,wastes,20.63,28089.00,dt,365157000000,BTU,40.86
"Other wet waste","Manure, dairy",55005,"Barron County",WI,"Lake States",889.76,Emerging,wastes,36.68,18268.00,dt,237484000000,BTU,20.53
"Other wet waste","Manure, dairy",55005,"Barron County",WI,"Lake States",889.76,"mature-market high",wastes,36.68,18268.00,dt,237484000000,BTU,20.53
"Other wet waste","Manure, dairy",55005,"Barron County",WI,"Lake States",889.76,"mature-market low",wastes,20.63,18268.00,dt,237484000000,BTU,20.53
"Other wet waste","Manure, dairy",55005,"Barron County",WI,"Lake States",889.76,"mature-market medium",wastes,20.63,18268.00,dt,237484000000,BTU,20.53
"Other wet waste","Manure, dairy",55005,"Barron County",WI,"Lake States",889.76,near-term,wastes,20.63,17969.00,dt,233597000000,BTU,20.20
"Other wet waste","Manure, dairy",55009,"Brown County",WI,"Lake States",531.24,Emerging,wastes,36.68,138098.00,dt,1795274000000,BTU,259.95
"Other wet waste","Manure, dairy",55009,"Brown County",WI,"Lake States",531.24,"mature-market high",wastes,36.68,138098.00,dt,1795274000000,BTU,259.95
"Other wet waste","Manure, dairy",55009,"Brown County",WI,"Lake States",531.24,"mature-market low",wastes,20.63,138098.00,dt,1795274000000,BTU,259.95
"Other wet waste","Manure, dairy",55009,"Brown County",WI,"Lake States",531.24,"mature-market medium",wastes,20.63,138098.00,dt,1795274000000,BTU,259.95
"Other wet waste","Manure, dairy",55009,"Brown County",WI,"Lake States",531.24,near-term,wastes,20.63,135841.00,dt,1765933000000,BTU,255.71
"Other wet waste","Manure, dairy",55011,"Buffalo County",WI,"Lake States",709.59,Emerging,wastes,36.68,4097.00,dt,53261000000,BTU,5.77
"Other wet waste","Manure, dairy",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market high",wastes,36.68,4097.00,dt,53261000000,BTU,5.77
"Other wet waste","Manure, dairy",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market low",wastes,20.63,4097.00,dt,53261000000,BTU,5.77
"Other wet waste","Manure, dairy",55011,"Buffalo County",WI,"Lake States",709.59,"mature-market medium",wastes,20.63,4097.00,dt,53261000000,BTU,5.77
"Other wet waste","Manure, dairy",55011,"Buffalo County",WI,"Lake States",709.59,near-term,wastes,20.63,4030.00,dt,52390000000,BTU,5.68
"Other wet waste","Manure, dairy",55013,"Burnett County",WI,"Lake States",880.22,Emerging,wastes,36.68,2434.00,dt,31642000000,BTU,2.77
"Other wet waste","Manure, dairy",55013,"Burnett County",WI,"Lake States",880.22,"mature-market high",wastes,36.68,2434.00,dt,31642000000,BTU,2.77
"Other wet waste","Manure, dairy",55013,"Burnett County",WI,"Lake States",880.22,"mature-market low",wastes,20.63,2434.00,dt,31642000000,BTU,2.77
"Other wet waste","Manure, dairy",55013,"Burnett County",WI,"Lake States",880.22,"mature-market medium",wastes,20.63,2434.00,dt,31642000000,BTU,2.77
"Other wet waste","Manure, dairy",55013,"Burnett County",WI,"Lake States",880.22,near-term,wastes,20.63,2394.00,dt,31122000000,BTU,2.72
"Other wet waste","Manure, dairy",55015,"Calumet County",WI,"Lake States",397.08,Emerging,wastes,36.68,63824.00,dt,829712000000,BTU,160.73
"Other wet waste","Manure, dairy",55015,"Calumet County",WI,"Lake States",397.08,"mature-market high",wastes,36.68,63824.00,dt,829712000000,BTU,160.73
"Other wet waste","Manure, dairy",55015,"Calumet County",WI,"Lake States",397.08,"mature-market low",wastes,20.63,63824.00,dt,829712000000,BTU,160.73
"Other wet waste","Manure, dairy",55015,"Calumet County",WI,"Lake States",397.08,"mature-market medium",wastes,20.63,63824.00,dt,829712000000,BTU,160.73
"Other wet waste","Manure, dairy",55015,"Calumet County",WI,"Lake States",397.08,near-term,wastes,20.63,62781.00,dt,816153000000,BTU,158.11
"Other wet waste","Manure, dairy",55017,"Chippewa County",WI,"Lake States",1041.27,Emerging,wastes,36.68,6334.00,dt,82342000000,BTU,6.08
"Other wet waste","Manure, dairy",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market high",wastes,36.68,6334.00,dt,82342000000,BTU,6.08
"Other wet waste","Manure, dairy",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market low",wastes,20.63,6334.00,dt,82342000000,BTU,6.08
"Other wet waste","Manure, dairy",55017,"Chippewa County",WI,"Lake States",1041.27,"mature-market medium",wastes,20.63,6334.00,dt,82342000000,BTU,6.08
"Other wet waste","Manure, dairy",55017,"Chippewa County",WI,"Lake States",1041.27,near-term,wastes,20.63,6230.00,dt,80990000000,BTU,5.98
"Other wet waste","Manure, dairy",55019,"Clark County",WI,"Lake States",1218.67,Emerging,wastes,36.68,40013.00,dt,520169000000,BTU,32.83
"Other wet waste","Manure, dairy",55019,"Clark County",WI,"Lake States",1218.67,"mature-market high",wastes,36.68,40013.00,dt,520169000000,BTU,32.83
"Other wet waste","Manure, dairy",55019,"Clark County",WI,"Lake States",1218.67,"mature-market low",wastes,20.63,40013.00,dt,520169000000,BTU,32.83
"Other wet waste","Manure, dairy",55019,"Clark County",WI,"Lake States",1218.67,"mature-market medium",wastes,20.63,40013.00,dt,520169000000,BTU,32.83
"Other wet waste","Manure, dairy",55019,"Clark County",WI,"Lake States",1218.67,near-term,wastes,20.63,39359.00,dt,511667000000,BTU,32.30
"Other wet waste","Manure, dairy",55021,"Columbia County",WI,"Lake States",795.99,Emerging,wastes,36.68,757.00,dt,9841000000,BTU,0.95
"Other wet waste","Manure, dairy",55021,"Columbia County",WI,"Lake States",795.99,"mature-market high",wastes,36.68,757.00,dt,9841000000,BTU,0.95
"Other wet waste","Manure, dairy",55021,"Columbia County",WI,"Lake States",795.99,"mature-market low",wastes,20.63,757.00,dt,9841000000,BTU,0.95
"Other wet waste","Manure, dairy",55021,"Columbia County",WI,"Lake States",795.99,"mature-market medium",wastes,20.63,757.00,dt,9841000000,BTU,0.95
"Other wet waste","Manure, dairy",55021,"Columbia County",WI,"Lake States",795.99,near-term,wastes,20.63,745.00,dt,9685000000,BTU,0.94
"Other wet waste","Manure, dairy",55025,"Dane County",WI,"Lake States",1237.5,Emerging,wastes,36.68,46724.00,dt,607412000000,BTU,37.76
"Other wet waste","Manure, dairy",55025,"Dane County",WI,"Lake States",1237.5,"mature-market high",wastes,36.68,46724.00,dt,607412000000,BTU,37.76
"Other wet waste","Manure, dairy",55025,"Dane County",WI,"Lake States",1237.5,"mature-market low",wastes,20.63,46724.00,dt,607412000000,BTU,37.76
"Other wet waste","Manure, dairy",55025,"Dane County",WI,"Lake States",1237.5,"mature-market medium",wastes,20.63,46724.00,dt,607412000000,BTU,37.76
"Other wet waste","Manure, dairy",55025,"Dane County",WI,"Lake States",1237.5,near-term,wastes,20.63,45960.00,dt,597480000000,BTU,37.14
"Other wet waste","Manure, dairy",55027,"Dodge County",WI,"Lake States",907.1,Emerging,wastes,36.68,32997.00,dt,428961000000,BTU,36.38
"Other wet waste","Manure, dairy",55027,"Dodge County",WI,"Lake States",907.1,"mature-market high",wastes,36.68,32997.00,dt,428961000000,BTU,36.38
