class,material_class,subclass,resource_name,diacls,owner,fips,county,state,"County Square Miles",scenario_name,scenario_price_offered,production,productionunit,production_energy_content,energy_content_unit,prod_density_dtpersqmi,harvest_costs,harvest_area,harv_area_unit,lipid_based,ash_percentage
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55085,"Oneida County",Wisconsin,1236.57,near-term,50,1517.93,dt,26363322118,BTU,0.12,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55095,"Polk County",Wisconsin,956.41,Emerging,50,5783.29,dt,100444122516,BTU,0.60,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55095,"Polk County",Wisconsin,956.41,"mature-market high",50,5783.29,dt,100444122516,BTU,0.60,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55095,"Polk County",Wisconsin,956.41,"mature-market low",50,5783.29,dt,100444122516,BTU,0.60,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55095,"Polk County",Wisconsin,956.41,"mature-market medium",50,5783.29,dt,100444122516,BTU,0.60,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,30,55095,"Polk County",Wisconsin,956.41,near-term,50,5783.29,dt,100444122516,BTU,0.60,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55007,"Bayfield County",Wisconsin,1511.34,Emerging,50,276.53,dt,4802703629,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55007,"Bayfield County",Wisconsin,1511.34,"mature-market high",50,276.53,dt,4802703629,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55007,"Bayfield County",Wisconsin,1511.34,"mature-market low",50,276.53,dt,4802703629,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55007,"Bayfield County",Wisconsin,1511.34,"mature-market medium",50,276.53,dt,4802703629,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55007,"Bayfield County",Wisconsin,1511.34,near-term,50,276.53,dt,4802703629,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55015,"Calumet County",Wisconsin,397.08,Emerging,50,261.58,dt,4543168663,BTU,0.07,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55015,"Calumet County",Wisconsin,397.08,"mature-market high",50,261.58,dt,4543168663,BTU,0.07,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55015,"Calumet County",Wisconsin,397.08,"mature-market low",50,261.58,dt,4543168663,BTU,0.07,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55015,"Calumet County",Wisconsin,397.08,"mature-market medium",50,261.58,dt,4543168663,BTU,0.07,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55015,"Calumet County",Wisconsin,397.08,near-term,50,261.58,dt,4543168663,BTU,0.07,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,Emerging,50,956.81,dt,16617832394,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,Emerging,50,2861.22,dt,49693652404,BTU,0.23,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,Emerging,50,3936.41,dt,68367512704,BTU,0.32,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market high",50,956.81,dt,16617832394,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market high",50,2861.22,dt,49693652404,BTU,0.23,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market high",50,3936.41,dt,68367512704,BTU,0.32,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market low",50,956.81,dt,16617832394,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market low",50,2861.22,dt,49693652404,BTU,0.23,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market low",50,3936.41,dt,68367512704,BTU,0.32,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market medium",50,956.81,dt,16617832394,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market medium",50,2861.22,dt,49693652404,BTU,0.23,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,"mature-market medium",50,3936.41,dt,68367512704,BTU,0.32,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,near-term,50,956.81,dt,16617832394,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,near-term,50,2861.22,dt,49693652404,BTU,0.23,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55025,"Dane County",Wisconsin,1237.5,near-term,50,3936.41,dt,68367512704,BTU,0.32,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,Emerging,50,1738.59,dt,30195861934,BTU,0.36,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,Emerging,50,2771.75,dt,48139778675,BTU,0.57,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market high",50,1738.59,dt,30195861934,BTU,0.36,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market high",50,2771.75,dt,48139778675,BTU,0.57,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market low",50,1738.59,dt,30195861934,BTU,0.36,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market low",50,2771.75,dt,48139778675,BTU,0.57,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market medium",50,1738.59,dt,30195861934,BTU,0.36,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,"mature-market medium",50,2771.75,dt,48139778675,BTU,0.57,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,near-term,50,1738.59,dt,30195861934,BTU,0.36,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55029,"Door County",Wisconsin,487.56,near-term,50,2771.75,dt,48139778675,BTU,0.57,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55031,"Douglas County",Wisconsin,1332.11,Emerging,50,339.78,dt,5901322693,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55031,"Douglas County",Wisconsin,1332.11,"mature-market high",50,339.78,dt,5901322693,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55031,"Douglas County",Wisconsin,1332.11,"mature-market low",50,339.78,dt,5901322693,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55031,"Douglas County",Wisconsin,1332.11,"mature-market medium",50,339.78,dt,5901322693,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55031,"Douglas County",Wisconsin,1332.11,near-term,50,339.78,dt,5901322693,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55033,"Dunn County",Wisconsin,863.89,Emerging,50,716.13,dt,12437689784,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55033,"Dunn County",Wisconsin,863.89,"mature-market high",50,716.13,dt,12437689784,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55033,"Dunn County",Wisconsin,863.89,"mature-market low",50,716.13,dt,12437689784,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55033,"Dunn County",Wisconsin,863.89,"mature-market medium",50,716.13,dt,12437689784,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55033,"Dunn County",Wisconsin,863.89,near-term,50,716.13,dt,12437689784,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55035,"Eau Claire County",Wisconsin,645.2,Emerging,50,1259.63,dt,21877313318,BTU,0.20,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55035,"Eau Claire County",Wisconsin,645.2,"mature-market high",50,1259.63,dt,21877313318,BTU,0.20,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55035,"Eau Claire County",Wisconsin,645.2,"mature-market low",50,1259.63,dt,21877313318,BTU,0.20,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55035,"Eau Claire County",Wisconsin,645.2,"mature-market medium",50,1259.63,dt,21877313318,BTU,0.20,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55035,"Eau Claire County",Wisconsin,645.2,near-term,50,1259.63,dt,21877313318,BTU,0.20,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55041,"Forest County",Wisconsin,1046.52,Emerging,50,1727.45,dt,30002384929,BTU,0.17,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55041,"Forest County",Wisconsin,1046.52,"mature-market high",50,1727.45,dt,30002384929,BTU,0.17,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55041,"Forest County",Wisconsin,1046.52,"mature-market low",50,1727.45,dt,30002384929,BTU,0.17,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55041,"Forest County",Wisconsin,1046.52,"mature-market medium",50,1727.45,dt,30002384929,BTU,0.17,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55041,"Forest County",Wisconsin,1046.52,near-term,50,1727.45,dt,30002384929,BTU,0.17,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55053,"Jackson County",Wisconsin,1000.48,Emerging,50,484.42,dt,8413321593,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55053,"Jackson County",Wisconsin,1000.48,"mature-market high",50,484.42,dt,8413321593,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55053,"Jackson County",Wisconsin,1000.48,"mature-market low",50,484.42,dt,8413321593,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55053,"Jackson County",Wisconsin,1000.48,"mature-market medium",50,484.42,dt,8413321593,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55053,"Jackson County",Wisconsin,1000.48,near-term,50,484.42,dt,8413321593,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,Emerging,50,201.23,dt,3494977339,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,Emerging,50,232.50,dt,4038019367,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market high",50,201.23,dt,3494977339,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market high",50,232.50,dt,4038019367,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market low",50,201.23,dt,3494977339,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market low",50,232.50,dt,4038019367,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market medium",50,201.23,dt,3494977339,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,"mature-market medium",50,232.50,dt,4038019367,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,near-term,50,201.23,dt,3494977339,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55057,"Juneau County",Wisconsin,805.17,near-term,50,232.50,dt,4038019367,BTU,0.03,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55063,"La Crosse County",Wisconsin,480.05,Emerging,50,473.79,dt,8228851908,BTU,0.10,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55063,"La Crosse County",Wisconsin,480.05,"mature-market high",50,473.79,dt,8228851908,BTU,0.10,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55063,"La Crosse County",Wisconsin,480.05,"mature-market low",50,473.79,dt,8228851908,BTU,0.10,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55063,"La Crosse County",Wisconsin,480.05,"mature-market medium",50,473.79,dt,8228851908,BTU,0.10,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55063,"La Crosse County",Wisconsin,480.05,near-term,50,473.79,dt,8228851908,BTU,0.10,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,Emerging,50,71.21,dt,1236768456,BTU,0.00,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,Emerging,50,107.88,dt,1873663362,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market high",50,71.21,dt,1236768456,BTU,0.00,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market high",50,107.88,dt,1873663362,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market low",50,71.21,dt,1236768456,BTU,0.00,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market low",50,107.88,dt,1873663362,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market medium",50,71.21,dt,1236768456,BTU,0.00,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,"mature-market medium",50,107.88,dt,1873663362,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,near-term,50,71.21,dt,1236768456,BTU,0.00,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55073,"Marathon County",Wisconsin,1576.33,near-term,50,107.88,dt,1873663362,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55075,"Marinette County",Wisconsin,1429.25,Emerging,50,1092.92,dt,18981789155,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55075,"Marinette County",Wisconsin,1429.25,"mature-market high",50,1092.92,dt,18981789155,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55075,"Marinette County",Wisconsin,1429.25,"mature-market low",50,1092.92,dt,18981789155,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55075,"Marinette County",Wisconsin,1429.25,"mature-market medium",50,1092.92,dt,18981789155,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55075,"Marinette County",Wisconsin,1429.25,near-term,50,1092.92,dt,18981789155,BTU,0.08,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55081,"Monroe County",Wisconsin,908.08,Emerging,50,541.29,dt,9401139223,BTU,0.06,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55081,"Monroe County",Wisconsin,908.08,"mature-market high",50,541.29,dt,9401139223,BTU,0.06,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55081,"Monroe County",Wisconsin,908.08,"mature-market low",50,541.29,dt,9401139223,BTU,0.06,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55081,"Monroe County",Wisconsin,908.08,"mature-market medium",50,541.29,dt,9401139223,BTU,0.06,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55081,"Monroe County",Wisconsin,908.08,near-term,50,541.29,dt,9401139223,BTU,0.06,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,Emerging,50,145.63,dt,2529283492,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,Emerging,50,236.20,dt,4102406744,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,Emerging,50,1360.73,dt,23633235554,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,Emerging,50,4110.49,dt,71390971809,BTU,0.33,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",50,145.63,dt,2529283492,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",50,236.20,dt,4102406744,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",50,1360.73,dt,23633235554,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market high",50,4110.49,dt,71390971809,BTU,0.33,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",50,145.63,dt,2529283492,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",50,236.20,dt,4102406744,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",50,1360.73,dt,23633235554,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market low",50,4110.49,dt,71390971809,BTU,0.33,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",50,145.63,dt,2529283492,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",50,236.20,dt,4102406744,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",50,1360.73,dt,23633235554,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,"mature-market medium",50,4110.49,dt,71390971809,BTU,0.33,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,near-term,50,145.63,dt,2529283492,BTU,0.01,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,near-term,50,236.20,dt,4102406744,BTU,0.02,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,near-term,50,1360.73,dt,23633235554,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55085,"Oneida County",Wisconsin,1236.57,near-term,50,4110.49,dt,71390971809,BTU,0.33,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55087,"Outagamie County",Wisconsin,644.61,Emerging,50,845.61,dt,14686487516,BTU,0.13,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55087,"Outagamie County",Wisconsin,644.61,"mature-market high",50,845.61,dt,14686487516,BTU,0.13,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55087,"Outagamie County",Wisconsin,644.61,"mature-market low",50,845.61,dt,14686487516,BTU,0.13,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55087,"Outagamie County",Wisconsin,644.61,"mature-market medium",50,845.61,dt,14686487516,BTU,0.13,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55087,"Outagamie County",Wisconsin,644.61,near-term,50,845.61,dt,14686487516,BTU,0.13,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55091,"Pepin County",Wisconsin,248.7,Emerging,50,2058.15,dt,35745905248,BTU,0.83,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55091,"Pepin County",Wisconsin,248.7,"mature-market high",50,2058.15,dt,35745905248,BTU,0.83,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55091,"Pepin County",Wisconsin,248.7,"mature-market low",50,2058.15,dt,35745905248,BTU,0.83,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55091,"Pepin County",Wisconsin,248.7,"mature-market medium",50,2058.15,dt,35745905248,BTU,0.83,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55091,"Pepin County",Wisconsin,248.7,near-term,50,2058.15,dt,35745905248,BTU,0.83,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,Emerging,50,430.90,dt,7483894612,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,Emerging,50,905.93,dt,15734153672,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market high",50,430.90,dt,7483894612,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market high",50,905.93,dt,15734153672,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market low",50,430.90,dt,7483894612,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market low",50,905.93,dt,15734153672,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market medium",50,430.90,dt,7483894612,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,"mature-market medium",50,905.93,dt,15734153672,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,near-term,50,430.90,dt,7483894612,BTU,0.05,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55097,"Portage County",Wisconsin,822.82,near-term,50,905.93,dt,15734153672,BTU,0.11,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55101,"Racine County",Wisconsin,340.39,Emerging,50,734.23,dt,12752100654,BTU,0.22,0.0,0.0,,No,0.95
forestland,wood,"Other forest waste","Forest waste human generated",Unavailable,31,55101,"Racine County",Wisconsin,340.39,"mature-market high",50,734.23,dt,12752100654,BTU,0.22,0.0,0.0,,No,0.95
